Real Imaginary
7.7042078542723993e+02 5.2774557737538958e-14
7.7455172504148811e+02 1.5137133823843059e-12
7.8251996372696738e+02 3.1489679733930398e-12
7.8312676696432811e+02 8.3364226919666902e-12
7.8623829351210941e+02 -1.1185451662716899e-12
7.9124420670403435e+02 7.8333380661487715e-13
7.9307994648623537e+02 -3.9495154310683964e-13
7.9666718654798012e+02 -2.1444157290682647e-12
7.9795095039051716e+02 -4.4331875235926140e-15
7.9835514949104538e+02 -6.5761691835778655e-13
8.0666360851025809e+02 -5.8865894162072920e-13
8.1273447426221264e+02 9.3754213841598568e-13
8.1410399444233269e+02 1.3162002866241889e-13
8.1596401375821404e+02 -7.8554907813875429e-13
8.2216615111998749e+02 3.1716567770015378e-13
8.2721935761360601e+02 -1.6508890460790293e-12
8.2733302849833296e+02 1.6185426955907582e-12
8.2790193873402302e+02 -5.5998626894641999e-14
8.3354988509987209e+02 2.2883924616664309e-12
8.3550560422989895e+02 1.9978264814824256e-12
8.3769507213266320e+02 -2.7742864210093247e-14
8.4833751128117615e+02 -8.1287417949399910e-13
8.4859620509310787e+02 -9.9150629274319570e-14
8.5033512677343151e+02 5.0045983431810546e-13
8.6000618203478155e+02 3.9981160360275265e-14
8.6425738998394820e+02 -5.6956542551776321e-13
8.7141931762058300e+02 -1.1856682662623585e-12
8.7408826593588321e+02 -2.2504968364136023e-14
8.8013459978344747e+02 -6.2709160401264752e-13
8.8634667835306232e+02 -1.6783959436183231e-12
8.9375307692254705e+02 2.0251586787322303e-13
8.9763397610852326e+02 1.9573681091805798e-12
9.0412445733932771e+02 1.9822612373187602e-12
9.1312786914445769e+02 2.5155381920097828e-12
9.1374260918601965e+02 -5.1481699790745298e-13
9.1856510600288664e+02 2.5403661919445576e-13
9.2171878610128749e+02 4.8480467557594680e-13
9.2463606086664129e+02 -2.6810916066780492e-13
9.3653855884820462e+02 -7.7734239214917849e-13
9.4748765466479517e+02 2.2714777832303266e-12
9.5034451290745983e+02 -5.4546528765203655e-13
9.5550287473389164e+02 -1.4733017896271343e-12
9.5703110183844319e+02 -1.1149529888270313e-12
9.6255251509286927e+02 6.0141027496702124e-13
9.6346132534721403e+02 1.8884774497328366e-12
9.6681193979640057e+02 -6.3584611514770279e-13
9.7471869577712778e+02 -3.4498085835443694e-13
9.7936546752859931e+02 1.2668348380366879e-12
9.8129007424798999e+02 2.6250462744631136e-12
9.9477203017071918e+02 -2.3582989575834309e-13
1.0089036027864863e+03 3.9869511594883088e-13
1.0108382628259247e+03 -2.1239934961022366e-12
1.0174280200136934e+03 2.0266112600886602e-14
1.0274866622597526e+03 2.4791284212062355e-12
1.0323064968259955e+03 3.9369387068267213e-13
1.0418562214807587e+03 4.6877219046078035e-14
1.0438728540417396e+03 -9.0257832003490554e-13
1.0449506120637018e+03 -3.4097664361735392e-14
1.0529532972815064e+03 -5.2316518057625011e-13
1.0584599827560078e+03 1.5546997521805457e-12
1.0643611490429962e+03 2.1293393584784267e-12
1.0734461131458470e+03 -1.5250538553171195e-12
1.0847344052784538e+03 2.0121028324653818e-13
1.0874012126826792e+03 -2.4143850051335748e-13
1.0934841541195540e+03 -1.0541094248804374e-12
1.0974509857448313e+03 -2.6884534958362589e-13
1.0977563601886725e+03 2.0637581061378169e-12
1.1134924882675832e+03 -6.7211800496423198e-13
1.1195421673224162e+03 3.6621115616764618e-13
1.1361939090917779e+03 -1.0198817804098936e-12
1.1388672695366299e+03 -3.8683907501743543e-13
1.1465859380925137e+03 1.0038773374085096e-13
1.1496818091462499e+03 -3.1221285492683027e-13
1.1599900450855725e+03 -1.6006086061072407e-13
1.1618605090185631e+03 -2.7696942212792128e-13
1.1638627106444437e+03 1.2242476475363605e-12
1.1678234300734484e+03 4.0954951892436603e-14
1.1784685902122262e+03 -9.2934160332643420e-13
1.1841497626916487e+03 -7.7373929375273003e-13
1.1929638436897301e+03 -1.2409105316808208e-14
1.2050788620367496e+03 1.4075701510072953e-12
1.2212325661378522e+03 -1.7739117963658905e-12
1.2277056116784261e+03 -1.3321820889507036e-12
1.2431111203976677e+03 -5.1929257982420031e-12
1.2508543961860678e+03 2.4132967788807976e-13
1.2573286740168428e+03 9.4349617102900293e-13
1.2662323952975439e+03 3.2007970264888204e-13
1.2729459868594906e+03 2.2830204752314041e-13
1.2745684753267340e+03 4.7426456310231852e-12
1.2790981503260368e+03 -4.6567626712415122e-13
1.2832981226285581e+03 4.5155900917719012e-13
1.2938056433824083e+03 9.6165600479188160e-13
1.3035129134611054e+03 3.4962657305880737e-13
1.3047268564912620e+03 -1.5665157355391611e-12
1.3217678174343312e+03 -1.0581301815037091e-11
1.3357490010012079e+03 1.3535023779387348e-12
1.3494719485348653e+03 -5.8042897758586369e-12
1.3710200311773169e+03 -2.5018203755272797e-12
1.3779879582578778e+03 6.1495427241077246e-12
1.3821727940423600e+03 1.3218572339264029e-13
1.3951001674691115e+03 -2.5435360430269705e-12
1.4147527062876920e+03 -1.9198255880576766e-14
1.4190076663827144e+03 2.1189847673601892e-13
1.4222249060383067e+03 -1.9433755396548406e-12
1.4404229141580165e+03 8.0396569759915714e-13
1.4567490880013622e+03 1.3349897885972569e-13
1.4637948233310635e+03 -1.4072722660843382e-12
1.4656553412171620e+03 5.2209138117094229e-13
1.4732154974044513e+03 1.7969694633454032e-13
1.4759796023495924e+03 1.3030037847857473e-13
1.4969993345963005e+03 1.5465835610854572e-12
1.5164111572313220e+03 -3.1928582674282363e-12
1.5293279144768776e+03 2.1231264966148579e-12
1.5319564427365704e+03 3.5288266930478099e-13
1.5498066182981163e+03 5.1715671099137951e-12
1.5575772428844050e+03 3.7492578253076616e-12
1.5825138545788122e+03 3.9614007160837401e-13
1.5943638013702505e+03 1.8098440548861175e-12
1.6180672997291490e+03 3.0196251442508239e-12
1.6226903995628470e+03 -2.2944395311684438e-11
1.6350537455409997e+03 6.8812448854577194e-13
1.6452986566765715e+03 2.0620725534347909e-12
1.6509772815581548e+03 -3.0222934138487240e-15
1.6708671255199488e+03 3.8879165862699658e-12
1.6831323455751303e+03 -1.4122566753517097e-12
1.6866660442313209e+03 -6.5975465169621253e-14
1.6976914870236033e+03 -3.0531408273669829e-13
1.7107794254400283e+03 2.8116207693582854e-12
1.7179988368708978e+03 8.5006183868505987e-12
1.7366593139642027e+03 8.7408079904097567e-12
1.7482093362186115e+03 -3.8306628078479287e-12
1.7682557341645299e+03 -2.9548813379269512e-12
1.7726275931649823e+03 7.1868284278352271e-13
1.8063058335401777e+03 -1.5559794687540411e-12
1.8350597086303771e+03 2.1211763939050432e-12
1.8442464377346544e+03 -9.4091484400651772e-13
1.8698311679511705e+03 6.6623606961467319e-13
1.8767567022875742e+03 3.0591274578734834e-12
1.9030772636905890e+03 3.4936672858195245e-12
1.9138300440199503e+03 -1.2732897563374486e-11
1.9248148887030843e+03 3.4374032643018649e-13
1.9375800002271949e+03 -5.0736182126021175e-13
1.9686455249054861e+03 1.3681216565376371e-12
1.9826633396028974e+03 5.3955423775545963e-12
2.0208082567768984e+03 5.6140881330093394e-11
2.0484292409502832e+03 1.1989400412411624e-11
2.0671189735155922e+03 1.7349698274063283e-12
2.0904088830334504e+03 -1.5923277669016280e-11
2.1139450317507685e+03 -3.8866006348545339e-13
2.1446797950365089e+03 1.6604411054436215e-12
2.1507986100134704e+03 -4.1291882216786237e-12
2.1740505031972507e+03 1.6694401671567991e-12
2.1790142491127604e+03 1.5428882795671868e-12
2.1887859950410534e+03 1.0139296101115974e-12
2.2027439752207288e+03 5.7785583286772926e-12
2.2740616132768264e+03 -3.2646574469457062e-11
2.2952024693316821e+03 1.0682370615736369e-12
2.3416831515231784e+03 -1.1471165045990370e-11
2.3425959181340663e+03 -5.1997758043807436e-13
2.3660082197677098e+03 4.4997394267023194e-13
2.3790140500640141e+03 -9.8962207557170996e-12
2.4008035617771643e+03 1.9801302971979949e-13
2.4080144269154557e+03 -4.5676677316133859e-13
2.4157511609958638e+03 -6.7630063430383250e-13
2.4265763006593484e+03 1.6284659979660270e-12
2.4294875005150175e+03 -1.5972481425038097e-14
2.5011919299139413e+03 -1.6257253197691085e-11
2.5110578948118241e+03 7.4964420491463782e-12
2.5184217995154886e+03 -5.1936420076102123e-13
2.5236936877964317e+03 6.5064190460148309e-13
2.5434496526298358e+03 -4.8384789766250270e-13
2.5514900842902480e+03 6.7437509949029382e-14
2.5578115686380324e+03 2.1663475151862017e-13
2.5721526145128428e+03 -2.9874921172066246e-11
2.6006638841796757e+03 -1.4647402552739412e-12
2.6096701644681466e+03 1.2154761426599117e-11
2.6144784855070002e+03 -9.0015041679421302e-13
2.6249239100796049e+03 -2.5481063754481777e-12
2.6260189823559003e+03 6.2228893706838099e-12
2.6329777999306853e+03 -1.1600205683915996e-13
2.6442144912175299e+03 8.1440554189186713e-12
2.6508162726276810e+03 2.2274893340891307e-11
2.6533991620970501e+03 9.5430798015603511e-12
2.6605644602555344e+03 5.6456821803259299e-12
2.6608865167712834e+03 9.4494259142650529e-13
2.6644491590630687e+03 4.6154656784718279e-12
2.6651984157971838e+03 -4.5008179108440478e-13
2.6716074202168943e+03 2.0268872293774522e-11
2.6775923057745140e+03 4.2614725749665806e-13
2.6828482154626940e+03 8.4494936800742763e-12
2.6894817339315900e+03 2.7989677048762390e-12
2.6907387736137334e+03 -6.7814951880875852e-13
2.6948492623330444e+03 -1.1905969157031667e-12
2.6967451557326594e+03 -1.7068163563781855e-13
2.6967770778927515e+03 4.6513563934888785e-12
2.7005756597324207e+03 7.1006268967442349e-12
2.7069622871461020e+03 -3.5686919527645678e-12
2.7091151200341656e+03 3.3233829217430099e-12
2.7148430352213322e+03 1.4357110013550044e-11
2.7179406380923683e+03 7.8615200582653400e-12
2.7206330096036936e+03 -4.1534301216046967e-12
2.7270777344947560e+03 2.2441234795783926e-11
2.7283844678189421e+03 1.3777779177262649e-11
2.7321224218025709e+03 2.3345698816806194e-12
2.7373723771214841e+03 -6.0872093177731418e-12
2.7378381020378965e+03 -1.0669232595854593e-12
2.7432511911211755e+03 -6.3352229880225189e-13
2.7457555835239468e+03 -5.5650946591899204e-12
2.7474384034770842e+03 2.3415624587223742e-12
2.7528557023538256e+03 8.5079065620576243e-12
2.7544880620151516e+03 -7.8220255158382681e-13
2.7555051590306525e+03 5.3951901045782583e-12
2.7600880677602336e+03 -9.8429346225211354e-12
2.7606287140885515e+03 7.2491968421435565e-12
2.7655914446924262e+03 8.5637417012533549e-13
2.7657590149037101e+03 -1.8070602638779354e-12
2.7674469703503096e+03 2.5599766049778714e-12
2.7698370479002474e+03 -1.0203234765501356e-11
2.7757452606393927e+03 9.7881278397748079e-13
2.7773541963549224e+03 -1.0038744816762410e-12
2.7797369638563300e+03 7.3680002093310434e-12
2.7838562296630394e+03 -2.2086155698946201e-12
2.7867064291326878e+03 -2.7211586885502408e-12
2.7911215674431605e+03 -3.3814685630205261e-12
2.7914904801767889e+03 -2.2300141723128157e-13
2.7932907158283438e+03 8.2895770318224050e-14
2.7955779561683617e+03 -3.3681912490486820e-12
2.8035053528786666e+03 -1.9340000725556765e-12
2.8049453653555452e+03 -5.6054158914924303e-12
2.8069130423601391e+03 5.4996980848828088e-13
2.8154346087651320e+03 2.0413814042794519e-12
2.8240450489326572e+03 -5.5311004606425261e-13
2.8250155018822775e+03 -2.1585555646128064e-13
2.8294727821581669e+03 1.6722596599186403e-12
2.8387678547971127e+03 -1.0971197418386881e-11
2.8493141965145483e+03 -1.0375788235634509e-11
2.8565408010048427e+03 4.2216077265587178e-12
2.8627080126811697e+03 5.6889104611265313e-12
2.8749081925992400e+03 -6.3966728889252281e-13
2.8791731447592024e+03 2.6930963788732682e-12
2.8917338672633887e+03 -5.7066593894529780e-13
2.8921657825530579e+03 1.5741239834065863e-13
2.8947863078563764e+03 9.3468107460030521e-14
2.8972233557004652e+03 -5.0020507781016617e-12
2.8979630618403066e+03 2.7785096751407082e-12
2.9169718624305592e+03 -4.2420980780692585e-12
2.9195299283618565e+03 3.5850804647868586e-13
2.9259394647017025e+03 -1.3177271835285888e-12
2.9375343590988523e+03 -7.9862565923741286e-12
2.9565619518085005e+03 4.3507763622384050e-12
2.9623709473524627e+03 -6.4331089492388463e-13
2.9788590366459907e+03 6.4779938876303086e-13
2.9890749278727335e+03 3.2580412685482075e-13
3.0101932055401835e+03 1.0497857098418668e-11
3.0120917091518313e+03 -9.7726977287882094e-13
3.0173312895717199e+03 4.8716884676641549e-12
3.0344100774533781e+03 8.4403128792919337e-13
3.0367802879518122e+03 -2.8246862530799125e-12
3.0391435606208770e+03 -1.2786521464535189e-11
3.0702079107954492e+03 -1.8754426437426750e-12
3.0773815803505336e+03 6.3770147421670977e-15
3.0781164983442959e+03 1.0755533171332863e-12
3.1074498485386075e+03 -9.6997155943950347e-13
3.1158318497503610e+03 -5.8188327009523722e-12
3.1388096645739356e+03 2.1660327791454288e-12
3.1548405393020980e+03 -4.9419620864420231e-12
3.1557384636166371e+03 1.6343130199559739e-11
3.1764304190335251e+03 3.2580315788698689e-13
3.1864039138178537e+03 -4.5257442844495079e-12
3.2079541173174061e+03 -1.0147929924476388e-11
3.2399431179911439e+03 2.5911960775118103e-13
3.2592066706850164e+03 2.9701477096550344e-12
3.2603787627601641e+03 -2.6012125949014125e-12
3.2634197146850906e+03 -1.5991695778457942e-12
3.2652750068302207e+03 9.4474962448725503e-13
3.2693469400705999e+03 -7.8095952310296861e-12
3.2856966722053394e+03 7.1366986559235984e-13
3.2927977166756050e+03 -2.3480616627685739e-13
3.2943821473464395e+03 -4.5116177220153518e-13
3.3128839043625917e+03 -1.3663437747098548e-11
3.3178432844379431e+03 -1.4597512289610604e-13
3.3391000062190519e+03 2.1609589924450173e-12
3.3396523467362190e+03 -7.5835547429745489e-13
3.3504809188845525e+03 -2.4937075224919086e-11
3.3726984067319477e+03 3.5962320362877672e-11
3.3743132235977168e+03 -2.3025554924187068e-12
3.3856283318781257e+03 -4.0920539432913112e-12
3.3913262381281129e+03 -8.3544620573695051e-12
3.4029724325106977e+03 2.9943694833121009e-12
3.4167004349369913e+03 2.8028806760694948e-11
3.4260025601066668e+03 4.1900758100801658e-12
3.4456223431837602e+03 -6.8698905650752322e-13
3.4522570092296864e+03 1.2322641045384014e-11
3.4576298720616351e+03 3.1639266697864146e-12
3.4585537802879116e+03 6.1928912160448160e-12
3.4597032206851554e+03 1.7808789298069315e-11
3.4607442798647808e+03 -3.3562768380073962e-12
3.4652597369046712e+03 3.6333371129910285e-12
3.4654031962253762e+03 -1.1986425825290993e-11
3.4711669337249964e+03 -4.6867651880487377e-12
3.4749611308270023e+03 -3.2268256921542737e-12
3.4750489903803746e+03 3.3083341420875330e-12
3.4756828560005129e+03 2.1005221542641751e-12
3.4777525182417708e+03 -2.9189227833011151e-12
3.4803476107495731e+03 7.6298483031548912e-12
3.4815636028652380e+03 -2.5420776172755653e-11
3.4846919214124841e+03 -6.5870326803835697e-13
3.4850204693247010e+03 7.6127294078968224e-12
3.4869031441212232e+03 7.6954524170025376e-11
3.4894361391961370e+03 -1.4040823062938575e-12
3.4916139651892991e+03 -2.9851015958631538e-11
3.4925291573433715e+03 -4.5091804253870891e-11
3.4992818305287396e+03 -1.2807304202436548e-11
3.4998581425840512e+03 -7.0923815339543996e-12
3.5025241753647351e+03 -1.3363782057285553e-11
3.5036000032714055e+03 -7.2494181321292808e-12
3.5042715321361829e+03 1.7797760095531000e-12
3.5086781768175715e+03 3.5351999158525659e-12
3.5099243436043421e+03 -3.2003673819806880e-12
3.5100023334248776e+03 -1.1435142662900568e-12
3.5125076899725923e+03 1.7467249792558815e-12
3.5168226521624383e+03 -2.9384043975041649e-12
3.5200588025653037e+03 -4.0385798817701161e-12
3.5229805900992683e+03 -7.6224924229359052e-12
3.5302316564900179e+03 1.8003632431831370e-11
3.5320319102207850e+03 7.9912681257164778e-13
3.5360441832299452e+03 -6.1253756538186730e-12
3.5367910422934924e+03 -3.0907028083536760e-11
3.5386020123698204e+03 -5.4812897090257762e-12
3.5403135440806518e+03 9.4020877331627834e-12
3.5447698799855698e+03 -1.8592381517850228e-12
3.5454102241165947e+03 6.9532044723185996e-12
3.5505585125869102e+03 1.1784091627625083e-11
3.5524824523804318e+03 1.0117532318952244e-11
3.5567676517688446e+03 -1.5633772320626787e-11
3.5601310795238915e+03 4.7317648485060033e-11
3.5618157824895125e+03 -5.0020246785892679e-12
3.5634925314429347e+03 3.3032426879542566e-11
3.5660075855917621e+03 -1.9984687609004558e-12
3.5674601308488454e+03 -1.3674698255519150e-11
3.5733550096190952e+03 1.0466406013509486e-11
3.5759823294206758e+03 -1.3210495710732932e-11
3.5812998468897295e+03 4.8761838306517512e-13
3.5849597536944261e+03 1.1060543945660484e-11
3.5858854871234521e+03 5.5597344302630862e-13
3.5892892395116792e+03 -1.9137392735653567e-11
3.5935872449016979e+03 -1.6060216943621563e-12
3.5939953469906245e+03 9.5404512874969459e-12
3.6016139109723204e+03 1.1020208220458931e-12
3.6071855592499251e+03 -2.1298243695981677e-11
3.6113364524566209e+03 -1.4910696660784826e-11
3.6129194602519442e+03 4.8927600666362927e-12
3.6169050031465126e+03 3.2293992380032989e-12
3.6189117428687423e+03 4.5366860077949359e-12
3.6195833948602190e+03 -8.1410606981047423e-12
3.6224316394938928e+03 -2.2546327528737303e-11
3.6313616438109962e+03 3.5767264306433588e-11
3.6318545720285488e+03 -1.8268768361631903e-12
3.6382732802078513e+03 -2.0651502333896697e-11
3.6412742144360013e+03 -1.9388988704380682e-11
3.6449922058437514e+03 -1.4058842794604450e-11
3.6510970510328216e+03 2.8495102374034862e-12
3.6588571764522071e+03 1.0299631070160487e-11
3.6598198826444946e+03 1.5614869548216363e-11
3.6668918929621091e+03 1.0204348488605303e-12
3.6699211131753145e+03 -1.5984006089467692e-11
3.6749428470347971e+03 1.4863388699922131e-11
3.6798049887331986e+03 2.2957573190945651e-11
3.6832771984732426e+03 -9.7994684211175700e-12
3.6844278256082330e+03 -7.2531014070610616e-13
3.6883007288541894e+03 1.6255644001427638e-10
3.6943242216707677e+03 -1.6554658398554592e-12
3.6998441152258556e+03 2.2782390857521805e-11
3.7052582754867349e+03 3.3826986608197059e-12
3.7092774460120627e+03 -3.6094979235579353e-12
3.7100828156558332e+03 1.2555785551389482e-11
3.7141108420478831e+03 -4.8759472538341833e-12
3.7182293333545417e+03 2.3285233532705073e-11
3.7231843023023289e+03 2.2636635309955534e-12
3.7277128174357372e+03 -1.0150879500835083e-11
3.7317391857338253e+03 -4.3211553840709352e-12
3.7402566162809385e+03 5.3957857519710248e-11
3.7445204265821931e+03 4.6724275895108134e-12
3.7511636468461475e+03 1.8586871919117515e-11
3.7578771205632870e+03 -1.0151770246416527e-11
3.7629015846812918e+03 4.3736696673249262e-11
3.7700401379926693e+03 -1.3742301571453693e-11
3.7796889238562408e+03 7.9959036545056451e-12
3.7854066656182281e+03 -2.1971268676590238e-11
3.7935189352211951e+03 -1.5056186863516605e-12
3.7980884385442182e+03 1.6286874281879550e-11
3.8042977701522977e+03 -3.9593931517963557e-13
3.8106862100655580e+03 -5.9433115893722096e-12
3.8125211273232039e+03 4.8695291679800091e-11
3.8223756100729579e+03 -1.8285861566380857e-11
3.8238735488743960e+03 7.9236461649293352e-12
3.8265136620407397e+03 1.1169496991169785e-11
3.8348307221406044e+03 5.3349098978538491e-12
3.8351296109761379e+03 1.6725894439371324e-11
3.8391008877441022e+03 -2.1620852030417965e-12
3.8443617093244161e+03 1.1991568938105960e-11
3.8534175365821179e+03 -2.6736599894921794e-12
3.8547464587532527e+03 -3.0940542776363876e-12
3.8561296562864577e+03 1.6609138031829756e-11
3.8585390868221521e+03 1.1958773201055372e-11
3.8665739466292348e+03 -2.0510819717043104e-11
3.8699734780906883e+03 -2.7097905571702641e-11
3.8714691050150786e+03 2.7974084631449394e-12
3.8775906609471640e+03 -1.2506786840290247e-11
3.8782314037353699e+03 -2.3884802064255144e-12
3.8854366289071822e+03 -1.1267186564094938e-11
3.8861214725149657e+03 -3.9552480052125916e-11
3.8922823607568412e+03 -2.8936506957662359e-11
3.8955285618575385e+03 1.4739729082587516e-11
3.9076516855238519e+03 2.2130291923313820e-11
3.9115967606555055e+03 -8.0027569917326167e-11
3.9131867220279169e+03 -1.7526657952466531e-11
3.9156905567148501e+03 -3.4973610914601189e-11
3.9211946412078637e+03 1.1238790522470951e-11
3.9215214307335646e+03 -5.8988253034640005e-13
3.9266683970844592e+03 3.7978483168704150e-13
3.9291158189321823e+03 2.7622964165773716e-12
3.9331641003524437e+03 -3.6175185508352851e-11
3.9381323679411980e+03 1.7659267191517868e-11
3.9434939048890037e+03 -8.9318588722052649e-12
3.9459330169191380e+03 1.7827154727842696e-11
3.9524797258104923e+03 1.0501113801667540e-11
3.9536739455157367e+03 -3.0373227043427504e-13
3.9560605010572608e+03 2.2010265487535724e-11
3.9628247358690428e+03 -1.3668392327482658e-11
3.9667958293927227e+03 7.9547685819422539e-13
3.9784148978948829e+03 6.4212587880666936e-12
3.9819761668973479e+03 -9.6814938745644486e-12
3.9898289370621715e+03 -5.4507869951656204e-12
3.9924155715227903e+03 2.2713127563818885e-11
3.9965313482092506e+03 1.0818408796131225e-11
4.0095109130894721e+03 -1.1419316504257099e-12
4.0156795041184309e+03 -3.1950620680667480e-11
4.0230719526999292e+03 -6.5770930324564729e-12
4.0291289645414804e+03 2.1116318356115453e-11
4.0303951215762791e+03 -2.5104479462403510e-11
4.0363369728385237e+03 -8.1236765957026366e-13
4.0366000249484237e+03 -7.7132133540245555e-12
4.0421000824132911e+03 5.7578943997199161e-12
4.0474625617393635e+03 1.0690279915430654e-11
4.0481865674505630e+03 -8.4915436858123990e-12
4.0534322691635803e+03 2.4520519522001656e-11
4.0573171775612936e+03 -8.2691870337590051e-12
4.0590033143230094e+03 1.1509778347821918e-11
4.0664804585742977e+03 -1.0978068969797093e-11
4.0669656554254061e+03 3.0653963692947077e-12
4.0733898876094313e+03 -5.3875645356103232e-13
4.0787492287823748e+03 1.7585329539979038e-11
4.0870222013547941e+03 -3.4333324330033546e-12
4.0905370126161670e+03 9.7897476995098347e-12
4.0958374535006365e+03 5.9392651175651553e-12
4.0988692441481007e+03 1.3355660614130050e-11
4.1045720736152971e+03 3.1999293980434967e-11
4.1088978815866731e+03 -1.7193037402764838e-11
4.1096880480521040e+03 -9.5136669006679112e-12
4.1120542138103956e+03 1.9985879334355589e-11
4.1145311716663291e+03 2.9806302993903164e-12
4.1182056357197744e+03 1.2665791773736725e-12
4.1252018605535868e+03 2.3682731961216209e-12
4.1270973688877202e+03 4.4161186738861458e-11
4.1316182287694073e+03 3.1998756653003253e-12
4.1336726087273200e+03 -2.9147796174431846e-11
4.1343138271569796e+03 5.2824273068926256e-11
4.1405361554146129e+03 -7.6130771353837737e-11
4.1470445442928331e+03 -2.1235298289462416e-11
4.1615404193389240e+03 1.3077231225309054e-11
4.1690151809256922e+03 5.0783158709252652e-12
4.1696549549269203e+03 1.0204231519752885e-11
4.1767116333681060e+03 3.2738857510336686e-11
4.1776070341923578e+03 -1.4461177660564394e-11
4.1797290920154255e+03 -3.7487667296307854e-12
4.1867592391457347e+03 -2.4797636826997579e-11
4.1878675463527925e+03 -1.8040098437708969e-11
4.1926583681819247e+03 9.8564339010428729e-12
4.1982217652492627e+03 -2.0463285027349896e-11
4.2015785894767960e+03 -1.3462832178883785e-11
4.2072405263660894e+03 9.6304181155757776e-12
4.2124015416970660e+03 1.5524787376310277e-11
4.2180131020403851e+03 -9.1034041571244211e-12
4.2248300916871085e+03 -3.4143851549338912e-12
4.2341347294931720e+03 -4.7911985197585587e-12
4.2360379951694686e+03 -2.8067612863436540e-12
4.2439265931415011e+03 -3.4024735135333219e-11
4.2449447739097777e+03 1.8359720277860784e-11
4.2475076528591962e+03 2.4006083750543896e-11
4.2541391070153968e+03 -9.5837212417195394e-12
4.2582515361943542e+03 -7.9745767716555980e-12
4.2686967450862585e+03 -1.8046943204232458e-11
4.2732129915273672e+03 2.8480813318798974e-11
4.2838398565397820e+03 6.2907153546609465e-12
4.2871040526501074e+03 3.4943826453603533e-13
4.2929766655998237e+03 -2.3681553200053409e-11
4.2996881610412956e+03 -8.6669490227202351e-12
4.3025904560827157e+03 1.2132092277880352e-11
4.3061959609902469e+03 -1.1963096950489543e-11
4.3076178703433352e+03 2.6207293404268162e-11
4.3114083854345026e+03 2.4880009510025858e-12
4.3193750204236649e+03 5.4221587152174225e-12
4.3237114232255708e+03 -3.2914235296179736e-11
4.3270992155073964e+03 2.0148337463086302e-11
4.3354266428738847e+03 -7.2771868011280686e-12
4.3403144260839235e+03 4.8305749785137260e-12
4.3492187227386421e+03 -1.0237646868445857e-11
4.3569477742092822e+03 -4.9986690688646183e-11
4.3582089640843824e+03 8.7159641439853241e-12
4.3584745584907087e+03 -1.0294245285090487e-10
4.3652848742764936e+03 -4.2132510724665634e-13
4.3693710158609001e+03 -7.9063231528163080e-12
4.3702945541207973e+03 -1.0454760970857111e-11
4.3728579448922246e+03 1.0444089309205696e-11
4.3752902261986255e+03 -6.2375854541034391e-11
4.3812831717834897e+03 -2.0095756549049519e-11
4.3827871848669474e+03 9.7429751666311320e-12
4.3919919147601759e+03 9.8225306562118906e-12
4.3962262165717084e+03 -1.4969065683761916e-11
4.3973793562192586e+03 -1.1205268850143886e-12
4.4012651287592016e+03 3.2218533231139737e-11
4.4051126530665952e+03 3.0840266968545849e-11
4.4144788283977596e+03 -2.2653967942175452e-11
4.4150194097677204e+03 -9.0460119962344805e-12
4.4202144475923333e+03 -4.5811818565422683e-12
4.4208469405300038e+03 1.5642220271020622e-11
4.4322832918783515e+03 -4.8989763569440191e-14
4.4422574764343544e+03 5.6685496930004408e-12
4.4504351434872651e+03 -2.0405199612495922e-11
4.4551761962552082e+03 1.3694903865460920e-11
4.4566615173286964e+03 -4.3224130137713856e-12
4.4608751822148452e+03 5.7897215052151440e-11
4.4683642466080455e+03 1.0510577056487235e-11
4.4719728313216701e+03 1.7325822393155215e-11
4.4734576957868212e+03 2.4597223383028975e-11
4.4873265454103775e+03 -2.9502705566176961e-12
4.4902656164326327e+03 2.9797819668674536e-11
4.4915662563351216e+03 1.4668547097419223e-11
4.4976942403202393e+03 -1.4215596473837406e-11
4.5034631157293370e+03 3.3959429948373821e-11
4.5076613066367290e+03 -1.0855824001989969e-11
4.5135060309706287e+03 2.5533760544080061e-11
4.5203024507478922e+03 -5.5207457997200219e-12
4.5237344546425511e+03 1.8854603216746862e-11
4.5296036248422852e+03 -8.2240485048174799e-12
4.5322442951422527e+03 -2.5340817869251629e-11
4.5355971902184092e+03 -2.1252283785622445e-11
4.5376870292430804e+03 -3.7196513464806178e-11
4.5472830236665613e+03 -3.2759176626942573e-11
4.5494584344812765e+03 -1.1822804570442592e-11
4.5533517522715865e+03 -1.6927346316053449e-11
4.5599519449738527e+03 -4.1325430790814392e-11
4.5632010893753841e+03 -3.6671719650894211e-13
4.5760587001450640e+03 -2.3275810461953842e-11
4.5807471387677242e+03 -5.8066492405507645e-12
4.5902572175329087e+03 5.9723062893714069e-11
4.5934592610352347e+03 2.9349575369526722e-12
4.6051623077919048e+03 -2.5808261545002975e-11
4.6052600616425734e+03 5.6940605162204760e-13
4.6159323589274318e+03 -1.6134692127683209e-12
4.6209627304659707e+03 2.5533657096403218e-11
4.6257045937903085e+03 -1.4585896051129236e-11
4.6316689255023784e+03 -1.0607746407165768e-11
4.6370926070062469e+03 -3.2046779055419082e-11
4.6413655242415907e+03 2.9951276037655275e-11
4.6450711344554848e+03 -9.1568113718210230e-12
4.6543200363584374e+03 -5.7103707896068779e-11
4.6587302690643328e+03 -1.2742587509020055e-12
4.6599161745064994e+03 2.1928932531764844e-11
4.6647623419658366e+03 -2.6096621353714082e-11
